step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
908.0,NNC(=O)c1cc(-c2ccc(-c3ccc4ccc(O)cc4c3)cc2)ccn1,0.8374196290969849,0.8374196,-11.139,-16.536377,-32.589798,17.65537977218628
908.0,CNC(=O)c1ccc(Nc2nnc(N3CCc4ccccc4C3)o2)cc1,0.058711446821689606,0.058711447,-8.072,-19.421257,-29.648579,-26.125891834497452
908.0,O=C1CCc2cc(C(=O)Nc3nnc(-c4ccccc4F)o3)ccc2O1,0.6967372894287109,0.6967373,-10.578,-13.600216,-27.48585,14.318387985229492
908.0,O=C(Nc1nc2ccccc2o1)c1ccc2nc(-c3cccnc3)oc2c1,0.815784752368927,0.81578475,-11.034,-11.332118,-25.943924,23.003161191940308
908.0,O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1cc2ccccc2[nH]1,0.7482706904411316,0.7482707,-10.757,-12.947318,-20.35841,24.5378315448761
908.0,O=C(Nc1ncccc1F)c1cccc(-c2cnc3nccnc3c2)c1,0.7000716924667358,0.7000717,-10.589,-18.545912,-37.44473,4.559572696685791
908.0,O=C(CCc1ccc2ccccc2n1)Nc1ccc2c(c1)Cc1cccc(O)c1,5.623410288535524e-07,5.6234103e-07,0.0,-21.803486,-49.150658,-49.15062391334686
908.0,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1ccc(-n2ncc3ccccc32)cc1,0.7236757278442383,0.7236757,-10.669,-10.424826,-30.472416,12.948127746582031
908.0,NNC(=O)c1cnc(-c2ccc(-c3ccc4ccccc4c3)cc2)n1,5.623410288535524e-07,5.6234103e-07,0.0,-17.024233,-29.877943,-29.8779092984787
908.0,NNC(=O)c1nc2cc(-c3noc(-c4cccnc4F)n3)ccc2o1,0.6297241449356079,0.62972414,-10.369,-16.867735,-34.55687,3.226579189300537
908.0,O=C(Cc1cnn(-c2ccc(F)cc2)n1)N1CCc2ccc(F)cc2C1,0.5714631080627441,0.5714631,-10.2,-14.747589,-24.170288,10.117498397827148
908.0,CNC(=O)Nc1ccc(C(=O)Nc2cccc(-c3ccc(O)cc3)c2)cc1,0.5025184154510498,0.5025184,-10.007,-15.657441,-24.54721,5.603894233703613
908.0,O=C(NCc1nnc2n1CCCCC2)N1CCc2cc3ccccc3nc2C1,0.8342602849006653,0.8342603,-11.123,-15.791534,-34.481262,15.574354887008667
908.0,NNC(=O)c1cc(-c2nc(-c3ccc4ccc(F)cc4c3)no2)ccc1F,0.8149181008338928,0.8149181,-11.03,-12.027049,-37.096874,11.798211812973022
908.0,O=C(Nc1ccc2ccccc2n1)Nc1ccc2[nH]ncc2c1,0.4953230023384094,0.495323,-9.987,-14.33205,-20.304981,9.414398908615112
908.0,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(-c2ccc(F)cc2F)cc1F,0.8647154569625854,0.86471546,-11.289,-10.480639,-32.153137,19.729790210723877
908.0,O=C(Nc1cnn(-c2ccccc2)c1)Nc1cnn(-c2ccc(F)cc2)c1,0.5251632332801819,0.52516323,-10.07,-16.226976,-34.340797,-2.831003427505493
908.0,NNC(=O)c1ccc(-c2nnc(-c3cc(-c4ccccc4F)[nH]n3)o2)cc1,0.7347570657730103,0.73475707,-10.708,-14.080589,-30.42072,13.6647047996521
908.0,O=C(c1c[nH]c(=O)c1)N1CCN(c2nc3ccccc3[nH]2)CC1,5.623410288535524e-07,5.6234103e-07,0.0,-18.05524,-30.911795,-30.911760922013855
908.0,OC=C(Nc1ccc(-n2ncc3ccccc32)cc1)c1cnc2[nH]ncc2c1,0.6721926331520081,0.67219263,-10.499,-13.936891,-25.542145,14.789413213729858
908.0,O=C(c1ccc2nc3ccccc3nc2c1)N1Cc2cccnc2C1,0.6915432214736938,0.6915432,-10.561,-13.38412,-32.470894,9.02169942855835
908.0,O=C(Nc1ccc2oc(=O)[nH]c2c1)N1CCc2[nH]c(-c3ccccc3)nc2C1,0.7891266345977783,0.78912663,-10.917,-14.271445,-29.532717,17.814881324768066
908.0,O=C(Nc1ccc2[nH]ncc2c1)c1ccc(-c2cnc3ccccc3n2)cc1F,0.8040453791618347,0.8040454,-10.981,-11.263245,-40.527546,7.715176820755005
908.0,O=C(Nc1nc(-c2ccc3c(c2)OCO3)cs1)c1ccc2[nH]c(=O)[nH]c2n1,0.8269721865653992,0.8269722,-11.087,-13.980539,-39.233166,10.385165452957153
908.0,O=C(c1cnc2ncccc2c1)c1cnc(-n2cnc3ccccc32)nc1,0.848651111125946,0.8486511,-11.198,-16.191526,-44.540436,6.378630876541138
908.0,O=C(c1ccc2ccc(C(F)(F)F)cc2n1)N1CCN(c2ccon2)CC1,0.7288256287574768,0.7288256,-10.687,-19.482399,-36.979156,6.750381231307983
908.0,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1cn(-c2ccc3ccccc3n2)nn1,0.8604511618614197,0.86045116,-11.264,-9.492637,-25.30063,26.326439142227173
908.0,O=C(C1COc2ccccc2O1)N1C2CN(c3ccc(F)cc3)CC2C1=O,0.8147009611129761,0.81470096,-11.029,-24.701221,-45.085438,3.7966198921203613
908.0,CNC(=O)c1ccc2nc(NC(=O)NCCc3cccnc3)ccc2c1,0.44055911898612976,0.44055912,-9.834,-19.67468,-31.08135,-4.6478031873703
908.0,O=C(Nc1ccc2[nH]c(=O)oc2c1)c1ccc2nc(-c3cccnc3)ccc2n1,0.9231085777282715,0.9231086,-11.727,-16.075136,-53.652115,1.7343997955322266
908.0,O=C(c1ccc2c(c1)OCO2)c1cc(-c2ccc3nonc3c2)n[nH]1,0.7187568545341492,0.71875685,-10.652,-15.107829,-37.309235,5.816176652908325
908.0,O=C(Nc1ccc(-n2cnc3ccccc32)cc1)c1cnc2n1CCC2,0.6344096064567566,0.6344096,-10.383,-12.626617,-26.055218,12.009358644485474
908.0,CNC(=O)c1ccc(NC(=O)c2nc3cc(=O)[nH]c3o2)c(F)c1,5.623410288535524e-07,5.6234103e-07,0.0,-24.709446,-41.560024,-41.55999052101288
908.0,O=C(NC(=O)c1cccc(O)c1)c1ccc(-c2ccc3cc[nH]c3n2)cc1,0.7677955031394958,0.7677955,-10.831,-17.512749,-44.23143,1.8363001346588135
908.0,O=C(Nc1ccc2c(c1)CCC2=O)c1cn(Cc2ccc3c(c2)o1)cn1,5.623410288535524e-07,5.6234103e-07,0.0,-21.202522,-56.176384,-56.17635023170624
908.0,NNC(=O)c1cncc(-c2ccc(-c3ccc4ccc(F)cc4c3)o2)c1,0.7665101885795593,0.7665102,-10.826,-14.036029,-37.962723,8.027888536453247
908.0,O=C(c1cnc2ccccc2n1)N1CCN(c2ccc3cccnc3n2)CC1,0.9124816656112671,0.91248167,-11.629,-11.0008545,-29.749353,24.99954652786255
908.0,NNC(=O)c1cnc(-n2cc(-c3ccc(N4CCOCC4)nn3)cn2)c(F)c1,0.7915114760398865,0.7915115,-10.927,-21.55804,-44.738487,2.7522013187408447
908.0,O=C(c1ccc2[nH]nnc2c1)c1ccc2c(c1)C(=O)c1ccc(O)cc1O2,0.8621702194213867,0.8621702,-11.274,-16.274672,-40.19616,11.534053802490234
908.0,O=C(Nc1cc2ccc(Cl)cc2oc1=O)Nc1ccc2[nH]c(=O)[nH]c2c1,0.689390242099762,0.68939024,-10.554,-15.404884,-34.652557,6.710857152938843
908.0,O=C(Nc1cccc(-n2cnnn2)c1)c1ccc2oc(-c3cccnc3)nc2c1,0.8306474685668945,0.83064747,-11.105,-15.184494,-29.701574,20.13727378845215
908.0,O=C(Nc1ccc2nc(-c3cccnc3)oc2c1)c1ccc2nn[nH]c2c1,0.8342602849006653,0.8342603,-11.123,-11.479387,-26.58051,23.4751079082489
908.0,O=C(Nc1nc2ccc(F)cc2[nH]c1=O)c1ccc2c(c1)OCO2,0.6394016146659851,0.6394016,-10.398,-16.183632,-28.492275,9.871821641921997
