step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
47.0,CCC(=O)c1cccc(OS(=O)(=O)c2cccnc2)c1,0.033839523792266846,0.033839524,-7.671,-17.819117,-15.48987,-13.459498643875122
47.0,CCc1ccc(S(=O)(=O)N2CCCCC2)c(C)c1N(C)C,0.02830764837563038,0.028307648,-7.543,-21.580902,-21.700003,-20.001543767750263
47.0,CCC1CN(Cc2cccc(OC3CCN(C(=O)C4CCC4)CC3)c2)CCO1,0.31899070739746094,0.3189907,-9.473,-20.554897,-25.699776,-6.560333251953125
47.0,CCc1cccc(C(=O)NCc2cccc(-c3n[nH]c(C)n3)c2)c1,0.20801398158073425,0.20801398,-9.071,-13.78364,-15.243392,-2.762553095817566
47.0,CNc1nncc(-c2nn(-c3cccc(Br)c3)c3c3cccc23)n1,5.623410288535524e-07,5.6234103e-07,0.0,-30.156944,-52.343594,-52.34355985695038
47.0,CCc1ccc(S(=O)(=O)N(C)C(=O)c2ccco2)nc1,0.031520310789346695,0.03152031,-7.62,-21.779428,-21.366554,-19.475335612893105
47.0,CO=C(NCCc1ccc(-n2cccn2)cc1)c1ccccc1-n1cccn1,5.623410288535524e-07,5.6234103e-07,0.0,-16.384657,-23.030987,-23.03095304542694
47.0,NNC(c1ccccc1SCc1ccccc1F)C(F)(F)F,0.0291916411370039,0.029191641,-7.565,-18.962524,-18.089485,-16.337986700236797
47.0,O=C(NCCc1ccc2c(c1)OCO2)c1ccc(-c2cn[nH]c2)nc1,0.315250962972641,0.31525096,-9.461,-17.240677,-26.258348,-7.343290686607361
47.0,CCc1nn(C)c(C)c1CCC(=O)Nc1ccnc(C(N)=O)c1,0.05863196402788162,0.058631964,-8.071,-20.560404,-20.329193,-16.811275273561478
47.0,CNC(=O)CNC(=O)COc1ccc(-c2nnco2)cc1,0.04188353195786476,0.041883532,-7.825,-18.472614,-18.847286,-16.33427430689335
47.0,CCOC(=O)c1cccc(NC(=O)c2cc(F)cc3[nH]cnc23)c1,0.16713730990886688,0.16713731,-8.884,-15.735766,-14.659386,-4.631147086620331
47.0,CCn1cc(CN2CCN(C(=O)Nc3ccc4c(c3)OCO4)CC2)cn1,0.44980064034461975,0.44980064,-9.86,-14.848927,-17.802294,9.185744643211365
47.0,CCC(=O)NC(C)(C)c1ccc(-c2ccccc2Cl)o1,0.04656310752034187,0.046563108,-7.902,-20.477894,-23.529232,-20.735445573925972
47.0,NC#Cc1ccccc1Oc1ccc(NC(=O)NCc2ccco2)cc1,0.156978040933609,0.15697804,-8.832,-19.23888,-17.378704,-7.960021615028381
47.0,CNC(=O)CC1CCN(C(=O)C(c2ccccc2F)N2CCCC2)CC1,0.02985130436718464,0.029851304,-7.581,-18.058495,-20.188635,-18.397556610405445
47.0,Nc1cccc(-c2nc(-c3ccc(N4CCCC4c4ccccn4)nc3)n[nH]2)c1,5.623410288535524e-07,5.6234103e-07,0.0,-21.216778,-34.118652,-34.11861860328827
47.0,FNS(=O)(=O)c1ccc(-c2nc(NCCO)cc(=O)[nH]2)cc1,5.623410288535524e-07,5.6234103e-07,0.0,-26.079834,-22.610344,-22.610310192643738
47.0,CCc1ccc(NC(=O)NCc2cc(Cl)c3c(c2)OCCO3)s1,0.11632370203733444,0.1163237,-8.591,-18.053926,-21.091251,-14.111829251050949
47.0,CN#Cc1cc(C(=O)N2CCc3[nH]ncc3C2)c2ccc(F)cc2c1,5.623410288535524e-07,5.6234103e-07,0.0,-22.74932,-25.569485,-25.569450970231628
47.0,CCc1cccc(C)c1NC(=O)c1cccc(N(C)C)c1,0.04007400572299957,0.040074006,-7.793,-14.191494,-14.41652,-12.012079775333405
47.0,CCCN(CC(F)(F)F)C(=O)c1cccc(-n2cccn2)c1,0.030102383345365524,0.030102383,-7.587,-16.259129,-14.8371105,-13.030967518687248
47.0,NCc1c(Cl)cc(NC(=O)NCc2ccccn2)cc1Br,0.043291691690683365,0.04329169,-7.849,-20.395086,-24.124374,-21.526872888207436
