step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
635.0,NNC(=O)c1cncc(C2CN(c3cnc4cc(F)ccc4n3)C2)n1,0.6148422360420227,0.61484224,-10.325,-17.823906,-30.01493,6.875603437423706
635.0,NCC(=O)c1ccc(-n2cnc(-c3ccc4c(c3)CCCC4)c2N)nc1,0.5711106657981873,0.57111067,-10.199,-17.116325,-31.90109,2.365549325942993
635.0,NNC(=O)c1ccc(N2CCN(c3cnc4ccc(N)cc4c3)CC2)nc1,0.7452771663665771,0.74527717,-10.746,-12.558883,-35.419792,9.29683780670166
635.0,NNC(=O)c1cn(-c2ccc(-c3cnc(-c4ccccc4)nc3)cc2)cn1,0.5398507714271545,0.5398508,-10.111,-13.781517,-32.78859,-0.39754319190979004
635.0,O=C(Nc1nnc(-c2ccccn2)o1)c1nc2ccc(Cl)cc2[nH]c1=O,0.6863002777099609,0.6863003,-10.544,-19.276236,-38.57268,2.605335235595703
635.0,O=S(=O)(Nc1ccc2c(c1)COC2=O)c1ccc2ncccc2c1,0.5640466213226318,0.5640466,-10.179,-22.246513,-34.809647,-0.9668493270874023
635.0,O=C(Nc1ccc2oc(-c3ccc4cccnc4c3)nc2c1)N1CCOCC1,0.8230246305465698,0.82302463,-11.068,-12.045759,-39.540607,9.840870380401611
635.0,FNC(=O)c1cn(N2CCN(c3cnc4cc(F)ccc4n3)CC2)nn1,0.6076610684394836,0.60766107,-10.304,-18.970596,-36.833992,-0.3743278980255127
635.0,NNC(=O)N1CCC(NS(=O)(=O)c2cccc(-c3ccc(O)nc3)c2)C1,0.45693349838256836,0.4569335,-9.88,-20.25892,-45.161003,-17.744993209838867
635.0,NOC(=O)Cn1cc(NC(=O)Nc2ccc(-c3cccnc3)cc2F)cn1,0.4863318204879761,0.48633182,-9.962,-21.608835,-37.645725,-8.465816020965576
635.0,NNC(=O)c1ccnc(N2CCN(C(=O)c3cccn(F)c3=O)CC2)c1,0.4744778871536255,0.4744779,-9.929,-18.381746,-30.332737,-1.8640637397766113
635.0,NNC(=O)c1cn(-c2nc3ccc(C(=O)Nc4ccccn4)cc3[nH]2)nn1,0.7912738919258118,0.7912739,-10.926,-15.187124,-35.362297,12.114136457443237
