step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
0.0,CCCc1ccc(C(=O)c2ccc(N)cc2N)cc1F,0.044438425451517105,0.044438425,-7.868,-21.65174,-21.95543,-19.28912355005741
0.0,CCOC(=O)c1cnn(-c2ccc(-c3nc(C)nn3C)cn2)c1C,0.1202254444360733,0.120225444,-8.617,-22.900593,-23.518152,-16.30462557077408
0.0,OCC1(O)CCC(O)(C(F)(F)F)C(F)(F)c2ccccc21,0.03881993144750595,0.03881993,-7.77,-20.856684,-27.02803,-24.698834508657455
0.0,CCOc1ncccc1CNC(=O)c1cccc(Cn2cncn2)c1,0.1044621467590332,0.10446215,-8.507,-18.13891,-16.476748,-10.20901870727539
0.0,CCC(C)=CC(=O)OCc1nnc(-c2ccc(Cl)cc2)o1,0.037292324006557465,0.037292324,-7.741,-16.011992,-16.491444,-14.253904193639755
0.0,CCOc1ccc2oc(-c3ccc(C)o3)cc(=O)c2c1,0.061640914529561996,0.061640915,-8.108,-19.142693,-18.873447,-15.17499254643917
0.0,CCn1cnc2c(oc3nc4ccccc4nc32)c1=O,0.16494528949260712,0.16494529,-8.873,-18.252865,-22.30972,-12.413001716136932
0.0,CO=C(Nc1nccn(-c2ccccc2)c1=O)c1cc2c(s1)CCC2,5.623410288535524e-07,5.6234103e-07,0.0,-19.512136,-22.026846,-22.026812191545105
0.0,CC=CCOCC1CN(C(=O)Cc2cccc(F)c2F)C1,0.023360613733530045,0.023360614,-7.406,-21.81935,-22.144272,-20.742635026574135
0.0,CO=C(c1ccc(F)cc1)N1CCN(C(=O)c2cc3cn[nH]c3c2)CC1,5.623410288535524e-07,5.6234103e-07,0.0,-20.396082,-25.141474,-25.14144002967987
0.0,CO=C(c1csnn1)N1CCCC1c1ccsc1,5.623410288535524e-07,5.6234103e-07,0.0,-15.977314,-19.507343,-19.507309551774597
0.0,CCOc1cccc(C(=O)Nc2nc(-c3cccnc3)cs2)c1,0.15869967639446259,0.15869968,-8.841,-13.218835,-14.198442,-4.67646187543869
0.0,C2Oc1ccccc1OCC(=O)Nc1ccc2nc[nH]c(=O)c2c1,5.623410288535524e-07,5.6234103e-07,0.0,-15.444768,-33.44236,-33.442326183854675
0.0,Occ1ccc2c(c1Br)C(c1cc[nH]n1)NCC2,5.623410288535524e-07,5.6234103e-07,0.0,-12.989955,-16.076996,-16.076962109147644
0.0,Br[H]c,5.623410288535524e-07,5.6234103e-07,0.0,-9.208109,-13.938604,-13.938570614396667
0.0,CCc1ccc2c(CSc3n[nH]c(=O)n3C)cc(=O)oc2c1,0.08368891477584839,0.083688915,-8.337,-17.104307,-17.814583,-12.793247938156128
0.0,CCOc1ccc(Cl)cc1CN(C)C(=O)CCNC(N)=O,0.0045111412182450294,0.004511141,-6.25,-16.468409,-16.810997,-16.540328536182642
0.0,Occ1ccc2c(c1C(F)(F)F)C(C=Cc1ccco1)NCC2,5.623410288535524e-07,5.6234103e-07,0.0,-13.741459,-16.27773,-16.27769720131073
0.0,CCC(C)NC(=O)NCCNC(=O)c1snnc1C(C)(C)C,0.019397379830479622,0.01939738,-7.274,-20.623272,-22.91147,-21.74762762337923
0.0,CCS(=O)(=O)NCC(=O)NCCc1c(Cl)cccc1Cl,0.011981605552136898,0.011981606,-6.934,-16.047022,-24.508587,-23.789690550416708
0.0,CCOc1cc(CNC(=O)COc2ccc(Cl)cc2C)ccn1,0.06341229379177094,0.063412294,-8.129,-15.578048,-17.401403,-13.596665799617767
0.0,CCCCN1C(=O)C(C)(C)S(=O)(=O)c2ccc(N)cc21,0.004986878950148821,0.004986879,-6.32,-12.970357,-13.595298,-13.296085076406598
0.0,CN#Cc1cnc2cc(F)c(F)cc2c1Br,5.623410288535524e-07,5.6234103e-07,0.0,-13.075674,-18.419088,-18.41905462318573
0.0,CCOc1cc(C)ccc1OCC(=O)N1CCNC(=O)C1,0.04413387551903725,0.044133876,-7.863,-14.514036,-13.988617,-11.34058441221714
