step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
277.0,O=C(Nc1cc(-c2ccc(F)cc2F)ccc1F)c1cc(F)cc2[nH]cnc12,0.5248043537139893,0.52480435,-10.069,-16.05358,-46.920467,-15.432206153869629
277.0,CCc1ccc(-c2cnc(CC(=O)N3CCN(c4ncccn4)CC3)o2)o1,0.5858479142189026,0.5858479,-10.241,-13.245614,-29.721165,5.429710149765015
277.0,NCC(=O)c1ccc(C(=O)Nc2ccccc2-n2ccnn2)c(C)c1,0.05216255411505699,0.052162554,-7.985,-20.018492,-26.262331,-23.132577762007713
277.0,O=C(Cc1cc2ccccc2oc1=O)NCc1nnc2n1CCCC2,0.28886836767196655,0.28886837,-9.374,-16.161263,-27.173113,-9.841010808944702
277.0,O=C(Nc1ccc(-n2cccnc2=O)cc1)Nc1ccc2ccccc2c1,0.5827018618583679,0.58270186,-10.232,-16.11572,-35.609814,-0.6477019786834717
277.0,CCc1[nH]ccc1C(=O)NC(CC(N)=O)c1ccc(F)cc1,0.013310080394148827,0.01331008,-7.008,-23.594278,-20.503191,-19.704586170613766
277.0,NNC(=O)c1ccc(-c2ccc(-c3ncc4ccccc4n3)cc2)cc1N,0.5976677536964417,0.59766775,-10.275,-15.905189,-34.501053,1.3590123653411865
277.0,NNC(=O)c1cc(-c2ccc(N3CCN(c4cccnc4)CC3)nn2)ccn1,0.7262582182884216,0.7262582,-10.678,-17.063366,-45.554752,-1.9792592525482178
277.0,CCC(NCC(=O)N1CCOCC1)c1ccc(-n2cncn2)cc1,0.11096110194921494,0.1109611,-8.554,-21.625612,-18.64957,-11.991904348134995
277.0,CNC(=O)c1ccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3)c(F)c1,0.49352434277534485,0.49352434,-9.982,-13.537832,-23.83223,5.779230952262878
277.0,O=C(NCCc1nc2ccc(F)cc2cc1F)c1cc2ccccc2oc1=O,0.6417210698127747,0.64172107,-10.405,-15.505849,-40.429737,-1.9264729022979736
277.0,O=C(Nc1ccc2ccc(O)cc2c1)N1CCN(c2ccc3nnnn3n2)CC1,0.9697713255882263,0.9697713,-12.41,-16.250092,-46.026913,12.159366846084595
277.0,NNC(=O)c1ccc(-n2ccc(-c3ccc4c(c3)OCCCC4)cc2=O)cc1,0.9188145995140076,0.9188146,-11.686,-17.146036,-28.985035,26.1438410282135
277.0,O=C(Nc1ccnc(F)c1)N1CCN(c2ncccc2C(F)(F)F)CC1,0.04499167576432228,0.044991676,-7.877,-17.324774,-28.4317,-25.73219920694828
277.0,CNC(=O)c1ncccc1-c1cccc(N2CCN(C(N)=O)CC2)c1,0.04825270175933838,0.0482527,-7.928,-24.226023,-35.06684,-32.17167901992798
277.0,O=C(CNCCc1ccc(OC(F)F)cc1)Nc1cccnc1,0.036983560770750046,0.03698356,-7.735,-24.336891,-23.886333,-21.66731981933117
277.0,NCC(=O)c1ccc(-c2nc(-c3cc4ccccc4o3)cs2)cc1,0.31961628794670105,0.3196163,-9.475,-12.168375,-15.182023,3.994954228401184
277.0,NCC(=O)N1CCC(c2nnc(-c3ccc4ccccc4c3)o2)C1,0.5237275958061218,0.5237276,-10.066,-12.132657,-20.663593,10.760062456130981
277.0,NNC(=O)c1ccc(N2CCN(C(=O)c3ccc[nH]c3=O)CC2)cc1,0.4057975709438324,0.40579757,-9.735,-14.77668,-17.66973,6.678125023841858
277.0,CNC(=O)c1cnc(N2CCN(C(=O)c3n[nH]c(=O)[nH]3)CC2)c(F)c1,0.043710846453905106,0.043710846,-7.856,-16.182919,-24.464504,-21.841853454709053
277.0,CNc1cccc(NC(=O)c2nn(-c3ccc(F)c(F)c3)cc2F)n1,5.623410288535524e-07,5.6234103e-07,0.0,-22.311222,-33.522068,-33.52203428321991
277.0,NCC(=O)c1cc(NC(=O)c2ccc3c(c2)ncn3C2CCCC2)ccn1,0.48669132590293884,0.48669133,-9.963,-18.392385,-17.236929,11.964550614356995
277.0,CCC(C(=O)N1CCN(Cc2ccc3ccccc3n2)CC1)C1CCOCC1,0.2806617021560669,0.2806617,-9.346,-18.257275,-30.54695,-13.707247257232666
277.0,CNc1ccc2c(c1)CCC2C(=O)Nc1ccc2c(c1)CC(=O)N2,0.15850763022899628,0.15850763,-8.84,-24.110052,-29.90924,-20.398782908916473
277.0,O=C(c1cccc(-c2ccc(N3CC(c4cnccn4)CC3)cn2)c1)N1CCC1,0.5725200772285461,0.5725201,-10.203,-23.861063,-62.413063,-28.061858415603638
277.0,NCc1nc(-c2cccc(NC(=O)c3ccc4ccccc4c3)c2)cs1,0.5416377186775208,0.5416377,-10.116,-12.495822,-16.583643,15.914620161056519
277.0,CNC(=O)NC1CCN(C(=O)NCc2ccc3c(c2)OCCO3)CC1,0.03436092287302017,0.034360923,-7.682,-16.154392,-19.736612,-17.67495694756508
