step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
795.0,NNC(=O)C1CCN(c2ccc(-c3cnc4ccccc4c3)cn2)C1=O,0.7447304129600525,0.7447304,-10.744,-12.180117,-30.27067,14.41315484046936
795.0,O=C(c1cn(-c2ccc3c(c2)oc2ccccc23)nn1)N1CCOCC1,0.7350374460220337,0.73503745,-10.709,-14.804615,-28.860373,15.24187421798706
795.0,NNC(=O)c1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]c3=O)cc2)nn1,0.7698417901992798,0.7698418,-10.839,-16.608551,-42.37973,3.810777187347412
795.0,NNC(=O)c1ccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)c(F)c1,0.16160309314727783,0.1616031,-8.856,-17.686113,-33.38139,-23.685204029083252
795.0,OC=C(Nc1ccc(-c2nnc3n2CCC3)cc1)c1ccc2cc[nH]c2c1,0.7066770792007446,0.7066771,-10.611,-13.098825,-23.456324,18.94430112838745
795.0,OC=C(NCc1ccc2c(c1)OCCCO2)c1cccc(-c2nc[nH]n2)c1,0.6107445955276489,0.6107446,-10.313,-14.891969,-21.07683,15.567845821380615
795.0,NNC(=O)N1CCC(C(=O)Nc2ccc3[nH]ccc3c2)CC1,0.27231356501579285,0.27231357,-9.317,-12.881095,-18.395327,-2.056512713432312
795.0,O=C(Nc1ncccc1F)c1cccc(-n2cnc3ccccc32)c1,0.5505554676055908,0.55055547,-10.141,-13.70494,-22.13802,10.895308494567871
795.0,O=C(Nc1ccc2nc(-c3ccccc3)[nH]c2c1)c1ccc(=O)[nH]c1,0.48381561040878296,0.4838156,-9.955,-12.846502,-14.987074,14.041862726211548
795.0,NNc1cccc(-c2coc(-c3ccc4ccccc4c3)n2)c1,0.5714631080627441,0.5714631,-10.2,-15.152003,-24.20642,10.081365585327148
795.0,O=C(Nc1cc(-c2ccc3c(c2)CCNC3=O)ccc1F)c1cnccn1,0.8054022192955017,0.8054022,-10.987,-16.60807,-32.5733,15.750833749771118
795.0,NNC(=O)c1ccc(-c2ccc(-c3ccc4c(c3)CCCCC4O)cc2)nc1,0.8725946545600891,0.87259465,-11.337,-11.178485,-31.722036,20.63364291191101
795.0,O=C(Nc1ccc(-c2ccc3ncccc3c2)cc1)N1CCC(O)CC1,0.6551705598831177,0.65517056,-10.446,-11.606524,-26.984173,12.326060771942139
795.0,O=C(Nc1cc(-c2cnc3ccccc3n2)n[nH]1)c1ccc2nnnn2c1,0.8935011029243469,0.8935011,-11.478,-11.9264345,-44.49181,9.118256330490112
795.0,NNC(=O)c1cccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)c1,0.7204989790916443,0.720499,-10.658,-11.615878,-21.846022,21.383917093276978
795.0,O=C1CCc2cc(NC(=O)c3cc(-c4ccccc4F)[nH]n3)ccc2N1,0.6869195699691772,0.68691957,-10.546,-12.475305,-18.239246,22.97592782974243
795.0,OC=C(Nc1nnc(-c2ccc3c(c2)COC3)o1)c1ccc2[nH]nnc2c1,0.8244871497154236,0.82448715,-11.075,-14.917392,-29.151009,20.318220376968384
795.0,NCC(=O)c1cc(C(=O)Nc2ccc(-c3ccc4[nH]cnc4c3)cc2)[nH]n1,0.5291091203689575,0.5291091,-10.081,-18.708963,-33.13907,-1.3925213813781738
795.0,NNC(=O)c1cc(-c2cccc(-c3ccc4[nH]c(=O)[nH]c4c3)c2)on1,0.6453524231910706,0.6453524,-10.416,-13.578785,-27.38265,11.338495016098022
