step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
700.0,O=C(Nc1ccc2ncccc2c1)c1cnc2cc(-c3ccccn3)cnc2c1O,0.7934049367904663,0.79340494,-10.935,-20.581518,-48.461487,-0.8571906089782715
700.0,O=C(Nc1ccc2nc3ccncc3cc2c1)c1ccc2[nH]c(=O)[nH]c2c1,0.868376612663269,0.8683766,-11.311,-8.677642,-39.90064,12.201958179473877
700.0,O=C1CCCc2nc(-c3nc(-c4cccc(O)c4)no3)ccc21,0.4888487160205841,0.48884872,-9.969,-17.831324,-26.02093,3.309993624687195
700.0,NNC(=O)c1ccc(N2CCC(c3cc4ccc(F)cc4cc3F)C2)nn1,0.7830774188041687,0.7830774,-10.892,-14.114415,-28.798424,18.18622136116028
700.0,NNC(=O)c1ccc2cc(-c3nc4ccccc4c(=O)[nH]3)ccc2c1,0.6844382882118225,0.6844383,-10.538,-13.106812,-27.387444,13.678853750228882
700.0,NNC(=O)c1ccc(-c2cccc(-c3ccc4ncccc4c3)c2)cn1,0.732225239276886,0.73222524,-10.699,-10.818429,-24.190908,19.742605924606323
700.0,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(-n2cnc3ccccc32)o1,0.775152862071991,0.77515286,-10.86,-10.633778,-25.889702,20.61946988105774
700.0,O=C(Nc1ccc2c(c1)OCCCO2)c1cncc(-c2cccc(F)c2)c1,0.7018815875053406,0.7018816,-10.595,-13.026254,-27.290257,14.822638750076294
700.0,OCC(Nc1ccc2ccc(=O)[nH]c2n1)c1ccc(-c2cc3ccccc3o2)cc1,0.7884073257446289,0.7884073,-10.914,-22.494766,-55.611607,-8.307167053222656
700.0,NNC(=O)c1ccc(-c2noc(-c3nc(-c4ccccc4)no3)n2)cc1,0.6580907702445984,0.6580908,-10.455,-13.135018,-24.742628,14.742818117141724
700.0,NNC(=O)c1cccc(-c2nc(-c3ccc4c(c3)CCCC4)cs2)c1,0.6270356774330139,0.6270357,-10.361,-12.771077,-20.699148,16.92299246788025
