step,smiles,weight,DockScore,raw_DockScore,agent_likelihood,prior_likelihood,augmented_likelihood
896.0,NNC(=O)N1CCN(C(=O)c2ccc3cc(-c4ccco4)ccc3n2)CC1,0.7811154127120972,0.7811154,-10.884,-12.808349,-28.361351,18.505573749542236
896.0,O=C(c1ccc2ccccc2n1)c1cncc(-c2ccc3cccnc3n2)c1,0.7597469091415405,0.7597469,-10.8,-14.773336,-42.0261,3.5587143898010254
896.0,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]c(-c3cccnc3)nc2n1,0.6233262419700623,0.62332624,-10.35,-16.54405,-34.94628,2.4532930850982666
896.0,O=C(Nc1cnn(-c2ccccc2F)c1)c1ccc2[nH]c3ccncc3c2n1,0.6785030961036682,0.6785031,-10.519,-15.344942,-46.379253,-5.669067621231079
896.0,O=C(Nc1ccc2[nH]cnc2c1)c1cc(-c2ccc3cc[nH]c3c2)on1,0.7615808844566345,0.7615809,-10.807,-11.847464,-33.338333,12.356519937515259
896.0,O=C(Nc1ccc2[nH]c(-c3ccoc3)nc2c1)c1ccc2c(c1)OCO2,0.6417210698127747,0.64172107,-10.405,-11.370578,-24.741554,13.761709928512573
896.0,CNC(=O)Nc1ccc(NC(=O)NCc2ccc3c(c2)CCCC3)cc1,0.47519564628601074,0.47519565,-9.931,-17.63686,-23.206535,5.305203437805176
896.0,CNC(=O)N1CCN(C(=O)CN2CCN(c3nc4ccccc4o3)CC2)CC1,0.6819464564323425,0.68194646,-10.53,-14.531515,-31.827103,9.08968472480774
896.0,COC(=O)c1ccc2nc(C(=O)c3ccc4c(c3)CCCCO4)ccc2c1N,0.29601484537124634,0.29601485,-9.398,-25.324316,-71.624054,-53.863163232803345
896.0,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc2cc(-n3ccnc3)cnc2c1,0.88631272315979,0.8863127,-11.427,-12.738015,-31.786095,21.39266872406006
896.0,NCC(=O)c1cnn(NC(=O)c2ccc3c(c2)NC(=O)CC3=O)c1,0.324328750371933,0.32432875,-9.49,-22.51168,-35.032764,-15.573039412498474
896.0,O=C(Nc1nnc2n1CCC2)c1ccc2nc(-c3cccc(F)c3)nn2c1,0.27805426716804504,0.27805427,-9.337,-17.132332,-29.674456,-12.991199612617493
896.0,O=C(Cc1ccc2c(c1)OCO2)N1CCN(c2ccc3ccncc3n2)CC1,0.1562177538871765,0.15621775,-8.828,-13.477631,-30.32678,-20.953715085983276
896.0,O=C(c1ccc(-c2cnc3nncn3n2)cc1)C1CCc2ccccc2C1,0.7296780347824097,0.72967803,-10.69,-21.201834,-39.013664,4.767017841339111
896.0,OC=C(Nc1ccc2ccncc2c1)c1ccc2nc(-c3ccncc3)oc2c1,0.7463684678077698,0.74636847,-10.75,-13.410775,-31.048357,13.733751058578491
896.0,NCc1cc(NC(=O)c2ccc(-c3ccc4ccncc4c3)cc2)ccc1F,0.6290528178215027,0.6290528,-10.367,-14.690268,-35.047756,2.6954128742218018
896.0,NNC(=O)C1CCN(C(=O)Nc2ccn(-c3ccc4ccccc4c3)n2)CC1,0.4127561151981354,0.41275612,-9.755,-12.075213,-38.29033,-13.524962067604065
896.0,O=C(Cn1cnc2cc3c(cc21)OCO3)Nc1ccc2[nH]c(=O)[nH]c2c1,0.6535431146621704,0.6535431,-10.441,-11.44041,-21.96869,17.243896007537842
896.0,NNC(=O)c1ccc(-c2ccc(-c3cnn(-c4ncccn4)c3)cc2F)nc1,0.750433087348938,0.7504331,-10.765,-19.769606,-34.952187,10.073798656463623
896.0,O=C(Nc1cc(-c2ccc3cn[nH]c3c2)[nH]n1)Nc1ccc2[nH]ccc2c1,0.8898878693580627,0.88988787,-11.452,-15.093516,-44.580833,8.812438726425171
